2021-10-23;18:54:26;FBTP0621.NaE-last data 15
2021-10-23;18:54:27;FBTP0621.NaE-last data 16
2021-10-23;18:54:27;FBTP0621.NaE-last data 17
2021-10-23;18:54:28;FBTP0621.NaE-last data 18
2021-10-23;18:54:28;FBTP0621.NaE-last data 19
2021-10-23;18:54:29;FBTP0621.NaE-last data 20
2021-10-23;18:54:29;FBTP0621.NaE-last data 21
2021-10-23;18:54:30;FBTP0621.NaE-last data 22
2021-10-23;18:54:30;FBTP0621.NaE-last data 23
2021-10-23;18:54:31;FBTP0621.NaE-last data 24
2021-10-23;18:54:31;FBTP0621.NaE-last data 25
2021-10-23;18:54:32;FBTP0621.NaE-last data 26
2021-10-23;18:54:32;FBTP0621.NaE-last data 27
2021-10-23;18:54:33;FBTP0621.NaE-last data 28
2021-10-23;18:54:33;FBTP0621.NaE-last data 29
2021-10-23;18:54:34;FBTP0621.NaE-last data 30
2021-10-23;18:54:34;FBTP0621.NaE-last data 31
2021-10-23;18:54:35;FBTP0621.NaE-last data 32
2021-10-23;18:54:35;FBTP0621.NaE-last data 33
2021-10-23;18:54:36;FBTP0621.NaE-last data 34
2021-10-23;18:54:37;FBTP0621.NaE-last data 35
2021-10-23;18:54:37;FBTP0621.NaE-last data 36
2021-10-23;18:54:38;FBTP0621.NaE-last data 37
2021-10-23;18:54:38;FBTP0621.NaE-last data 38
2021-10-23;18:54:39;FBTP0621.NaE-last data 39
2021-10-23;18:54:39;FBTP0621.NaE-last data 40
2021-10-23;18:54:40;FBTP0621.NaE-last data 41
2021-10-23;18:54:40;FBTP0621.NaE-last data 42
2021-10-23;18:54:41;FBTP0621.NaE-last data 43
2021-10-23;18:54:41;FBTP0621.NaE-last data 44
2021-10-23;18:54:42;FBTP0621.NaE-last data 45
2021-10-23;18:54:42;FBTP0621.NaE-last data 46
2021-10-23;18:54:43;FBTP0621.NaE-last data 47
2021-10-23;18:54:43;FBTP0621.NaE-last data 48
2021-10-23;18:54:44;FBTP0621.NaE-last data 49
2021-10-23;18:54:44;FBTP0621.NaE-last data 50
2021-10-23;18:54:45;FBTP0621.NaE-last data 51
2021-10-23;18:54:45;FBTP0621.NaE-last data 52
2021-10-23;18:54:46;FBTP0621.NaE-last data 53
2021-10-23;18:54:46;FBTP0621.NaE-last data 54
2021-10-23;18:54:47;FBTP0621.NaE-last data 55
2021-10-23;18:54:47;FBTP0621.NaE-last data 56
2021-10-23;18:54:48;FBTP0621.NaE-last data 57
2021-10-23;18:54:48;FBTP0621.NaE-last data 58
2021-10-23;18:54:49;FBTP0621.NaE-last data 59
2021-10-23;18:54:49;FBTP0621.NaE-last data 60
2021-10-23;18:54:50;FBTP0621.NaE-last data 61
2021-10-23;18:54:50;FBTP0621.NaE-last data 62
2021-10-23;18:54:51;FBTP0621.NaE-last data 63
2021-10-23;18:54:51;FBTP0621.NaE-last data 64
2021-10-23;18:54:52;FBTP0621.NaE-last data 65
2021-10-23;18:54:52;FBTP0621.NaE-last data 66
2021-10-23;18:54:53;FBTP0621.NaE-last data 67
2021-10-23;18:54:53;FBTP0621.NaE-last data 68
2021-10-23;18:54:54;FBTP0621.NaE-last data 69
2021-10-23;18:54:54;FBTP0621.NaE-last data 70
2021-10-23;18:54:55;FBTP0621.NaE-last data 71
2021-10-23;18:54:55;FBTP0621.NaE-last data 72
2021-10-23;18:54:56;FBTP0621.NaE-last data 73
2021-10-23;18:54:56;FBTP0621.NaE-last data 74
2021-10-23;18:54:57;FBTP0621.NaE-last data 75
2021-10-23;18:54:57;FBTP0621.NaE-last data 76
2021-10-23;18:54:58;FBTP0621.NaE-last data 77
2021-10-23;18:54:58;FBTP0621.NaE-last data 78
2021-10-23;18:54:59;FBTP0621.NaE-last data 79
2021-10-23;18:54:59;FBTP0621.NaE-last data 80
2021-10-23;18:55:00;FBTP0621.NaE-last data 81
2021-10-23;18:55:00;FBTP0621.NaE-last data 82
2021-10-23;18:55:01;FBTP0621.NaE-last data 83
2021-10-23;18:55:01;FBTP0621.NaE-last data 84
2021-10-23;18:55:02;FBTP0621.NaE-last data 85
2021-10-23;18:55:02;FBTP0621.NaE-last data 86
2021-10-23;18:55:03;FBTP0621.NaE-last data 87
